"","scenario","iteration","mu_step1","mu_step2","mu_step3","sig_step1","sig_step2","sig_step3","mu_angle1","mu_angle2","mu_angle3","kappa1","kappa2","kappa3","mu_acc1","mu_acc2","mu_acc3","sd_acc1","sd_acc2","sd_acc3"
"25","coarse",5,233.348959038399,51.5567078128218,0.960125837591457,120.597720391246,7.18865313596487,0.503184825860815,-0.346254113624177,3.77142501962203,-18.9352970303471,0.312067168471016,0.369026044328921,1e-06,0.240634227552668,0.41748039751347,0.211620725819053,0.20644647931017,0.0670170836396895,0.203607757825689
"26","coarse",6,292.609447649406,173.095749635549,0.939037314319228,73.273524916741,92.1155853268805,0.515905884412263,0.214887702796136,-2.64355919013574,-1.86710910881778,0.236559066645989,0.222907611729729,0.0543184693531798,0.194650202011692,0.262794617527504,0.208375365158682,0.154674861775961,0.210792672277758,0.203379221831548
"27","coarse",7,227.699833244801,85.4369793539163,1.01115056093127,114.406288911923,131.324230559006,0.607656004913143,0.572453306359719,2.92276608381364,0.553659559670133,0.144923946405597,0.897429758400098,0.290637188575139,0.251031031433474,0.129949238303193,0.202543148739767,0.198412506078844,0.859381972967775,0.184450723612968
"28","coarse",8,341.8551017024,213.073814821911,1.02749937156217,40.0947682020153,97.8696215887636,0.486392559758276,0.656166129423463,-1.7059775516595,-3.87085709078046,1.99025016169234,0.174778796754807,0.125341814382824,0.441329205680735,0.242800193353252,0.212692072829996,0.227384954693792,0.187941893826542,0.209212571377925
"29","coarse",9,307.948905756041,185.673731947044,0.953734518846573,50.583494285327,96.3910406291956,0.556778419578468,0.419253733644405,5.01097144951195,-0.573677512239653,0.456999397872845,0.315230219009871,0.170562346885567,0.218776083904157,0.230774605827665,0.233793858261738,0.18100974054403,0.148539441971071,0.224809402682567
"30","coarse",10,291.554063017477,143.452728377471,0.900508542522304,55.200678634655,73.5889389479936,0.532077767219573,0.350846094640958,0.622356626876929,-5.00498047973258,0.152073956167962,0.21188777552133,0.176363468347593,0.238912625333935,0.272301791525861,0.204589044735486,0.186469107313234,0.223127588507296,0.195070382010756
"31","coarse",11,230.533779862131,32.6917696263061,1.0289253295462,99.8546201188179,6.37355241091145,0.570814709836453,1.35257191252078,-2.75099577299852,-2.5959615931624,1e-06,1.3768987329045,0.166487607722088,0.222263454342053,0.38985785038519,0.206052492142077,0.180486371807131,0.104751058929195,0.207258546967391
"32","coarse",12,267.110482748978,187.486462918722,0.969313092684173,84.7284665317611,104.217391264039,0.583770988726073,0.0146668340187124,-3.86044522195854,3.1060298010293,0.433418076926176,0.370615409189308,5.01414098796779e-06,0.174447220804626,0.325743670020619,0.218752712643026,0.135259345375898,0.206293952169362,0.20451991266756
"33","coarse",13,239.213336945111,47.2190101975916,1.03114991513188,90.7876175393111,12.7386593733743,0.621689314002036,0.00871297949425367,3.90042647481314,0.0197911198260026,0.220148881735475,0.167636346945435,0.15477756270975,0.248938177087753,0.282374864941871,0.205280545780673,0.190051972914655,0.247519158512546,0.201572452962696
"34","coarse",14,227.554139889912,189.528752915965,0.968299485596541,89.4057673415278,114.502359147534,0.553401066844379,-0.556764134995201,1.09126083684477,-2.81005245795856,0.0933100122127824,0.0569387012047653,0.0842331832749183,0.324047633391378,0.0707755581555825,0.228179862875087,0.151663740044593,0.0440706558162913,0.232583741468048
"35","coarse",15,265.283426384,139.653602682555,0.955792830599931,74.9690899457759,86.6411776475746,0.523290162114922,1.59262330801587,-1.31001706063446,-1.39500680094328,0.289796495695898,0.319998583761415,0.211411442330737,0.228401104941781,0.266317966982325,0.22364288949644,0.168394885587424,0.223133997581825,0.199598229484219
"36","coarse",16,226.309456322744,1.14326546195857,0.969649369429815,106.434691720559,1.01218662305199,0.51524835176612,-0.145802409315975,0.705263797521676,2.91226036797717,0.230307293177192,2.50102985197374,0.324971410651251,0.263535412595386,0.519524537244148,0.15773770577827,0.218766362282947,0.173467032007824,0.149046780829642
"37","coarse",17,232.84888163341,161.034317843903,1.01095270580682,98.5112776999325,125.791043092068,0.550122832768432,-0.20875553632335,-27.3930376753047,0.395057729313673,0.431714360909389,1e-06,0.344604936330568,0.239576717613396,0.282552035078927,0.215231871491643,0.193100659070443,0.171192072839903,0.223689011631578
"38","coarse",18,259.815593286196,115.401886012388,1.01992603786023,77.6160996579285,81.2549106633541,0.527057545574713,-0.305635738203938,0.820879681718973,-2.64238414390693,0.124212643577624,0.261751135128809,0.125716953135294,0.218283540391088,0.253546329537681,0.18643178902488,0.183119784381936,0.173506412203781,0.165056539978857
"39","coarse",19,217.849673561719,165.427731865158,0.942772900237432,105.191472487469,147.06977221474,0.547638974752351,-0.242723794053348,-1.1205810415143,2.72502226551047,0.151699204199798,2.70758007541031,0.176250183569259,0.233353955597167,0.726989928240104,0.202943519155486,0.19934793524969,0.0507273332002325,0.208734238696328
"40","coarse",20,226.84919183563,28.5258379793108,0.962105062393935,104.678342421613,2.6492283070742,0.525009170374341,-0.0543071792763643,4.32222885039746,1.12882226320143,0.118356325583676,0.616778262765212,0.0876060218097595,0.254023029426166,0.191638032852335,0.220356710142653,0.196261578449315,0.0858866525335051,0.214669259997874
"41","mean_summary",1,219.521264956463,1.0787567750775,0.894035467856373,125.501434447947,0.637431115503428,0.439637893129138,-0.942875658381697,0.975035481949584,-3.6784152816094,1e-06,0.484900738552444,0.116403548600663,0.247451701398452,0.455708896653298,0.121325265038523,NA,NA,NA
"42","mean_summary",2,231.04309013773,1.12774299310819,0.909511968090386,117.518885429725,0.710541959539318,0.53363581183767,-0.146614793314191,-3.65493726755546,3.70672131410901,0.226245540119507,0.306394218130424,0.153761908082359,0.250138452181603,0.45712762113021,0.117798282470031,NA,NA,NA
"43","mean_summary",3,212.286202773536,1.18666273838271,0.897347816166447,113.827656140771,0.484962674493589,0.535244571125532,-0.11156521988141,3.5563535355371,0.401727526547163,0.0626328320150124,0.563761797224776,0.243510779847574,0.253403500055067,0.459113762479273,0.119301997681261,NA,NA,NA
"44","mean_summary",4,236.575495179451,1.12539833047272,0.927228070158692,118.878565823222,0.597832861787865,0.590673701313248,0.49665554326888,-1.92852106114871,0.800024847131311,0.245189427799379,0.248224019883885,0.239993042915168,0.252692413736245,0.447666163219785,0.119090716370665,NA,NA,NA
"45","mean_summary",5,229.200233469263,1.11585064965594,0.900208095305374,123.996083811992,0.607393025373343,0.45352528274369,-0.392137303930625,1.77040821663874,-1.97466275607816,0.296190776883621,0.365173569418947,0.115617810831947,0.246068128535671,0.45728850003982,0.118567783831781,NA,NA,NA
"46","mean_summary",6,233.410846906123,0.939802459681042,0.93980222705839,113.696709937654,0.518705658526258,0.510359809932622,-0.97733993029734,-2.21655227789175,0.702054510964385,0.0332014506827041,0.184360587986101,0.305658966695686,0.250258225135738,0.121326530177125,0.445428201242318,NA,NA,NA
"47","mean_summary",7,227.698525268526,1.13191097273332,0.964799693270509,114.404825198144,0.63186629418075,0.589652671004949,0.572567695314926,0.0341146516613911,1.05564272027324,0.144917362192215,0.612029254264915,0.233230046291112,0.24897682656699,0.442956604274131,0.120920365206529,NA,NA,NA
"48","mean_summary",8,230.766156761176,1.03989936958054,0.995194780773291,106.35498072309,0.503543934639401,0.44010067594415,-0.261694570963399,0.89648538760055,-3.39362206766259,0.133571827491618,0.0872574535392728,0.509588720162787,0.249595290013541,0.120114100855412,0.457666815195395,NA,NA,NA
"49","mean_summary",9,232.914101744079,1.12321415653499,0.888681589030917,113.241758950127,0.602848893574025,0.523297718935777,-0.490881768111178,-0.146335767227175,-0.891181556852298,0.242920430058674,0.285500530037169,0.144038199897172,0.250544035835932,0.459557728037879,0.119990355775833,NA,NA,NA
"50","mean_summary",10,217.639071379273,0.970896762636925,0.873492272517661,112.353575159865,0.537085653967959,0.526066791279373,0.507818421566822,-0.208210985990706,1.76171179890424,0.18003283373118,0.323903839283277,0.265317792100035,0.249600873666389,0.45161370674122,0.11971026812505,NA,NA,NA
"51","mean_summary",11,227.002944943123,1.0392493365933,1.03924930281254,106.813756689636,0.613942347938236,0.46281570352621,-0.252828424180582,2.75692927313822,-1.77774773376598,0.174091460970936,0.170893685395892,0.502519912138685,0.249525494447569,0.118326121382628,0.452697530163179,NA,NA,NA
"52","mean_summary",12,223.821929031735,1.08984092454864,0.923142520097478,110.656108444265,0.667987599844321,0.546734014204602,-5.03191112714615,-1.37228500903888,1.93517808637737,0.140721842994192,0.242468774917651,0.0520714745932125,0.25317079741818,0.447778342972759,0.118689982586712,NA,NA,NA
"53","mean_summary",13,221.673840302738,1.13811273284788,0.990094227268116,115.738901029975,0.666471465201569,0.599363516357912,-0.0469242983885375,1.24328785425795,-0.785031762660679,0.188601007539828,0.458367459679505,0.22517083915328,0.250802360626946,0.454282926050692,0.119736857804355,NA,NA,NA
"54","mean_summary",14,212.169175782642,1.07051108941523,0.917784487574237,112.422005530569,0.667868317472855,0.496051199337692,-0.209705842043383,0.222673441118796,3.49741933623925,0.047910659037219,0.141630191478121,0.154001233309282,0.248884028613519,0.441907868761538,0.120553216211703,NA,NA,NA
"55","mean_summary",15,217.881431709085,1.10104134814227,0.90019819042198,115.655836306361,0.749178641643281,0.426405945173462,1.16653133156345,3.79601010595979,-1.16365125277927,0.0685466752849266,0.180234972089822,0.268655003505657,0.251608397263159,0.444167493530644,0.119411980417128,NA,NA,NA
"56","mean_summary",16,226.309479580105,0.960280938544675,0.960280899625988,106.434610385978,0.481103521229616,0.679954782124786,-0.145981435406605,3.11550781253277,1.63510928917971,0.230303936844862,0.278523098401635,0.494101196193831,0.254292912818142,0.120956037188031,0.43699882934604,NA,NA,NA
"57","mean_summary",17,222.613158928312,1.10488727912362,0.975198830358335,112.683652400352,0.629213438767006,0.517216960635432,-0.277416733102591,0.413846404414096,0.384430715977322,0.376144134694271,0.466367352448554,0.299118388533848,0.250358885300066,0.454080321995776,0.12413693497203,NA,NA,NA
"58","mean_summary",18,217.755273949123,1.20730159345907,0.948811421970493,123.164822645959,0.62549021763972,0.475831120221957,0.214593471129929,-2.47557561932378,3.42675143988313,0.139203128785323,0.262835188576935,0.077209023998857,0.247073920347654,0.435462524458915,0.119044742126049,NA,NA,NA
"59","mean_summary",19,216.108771980787,1.05987685259473,0.897891231786483,108.886412526167,0.598491700203008,0.52154497255045,-0.467345096918468,-2.64256959869563,1.80344718731655,0.186020172339153,0.541398681444789,0.199994051697379,0.250649171288706,0.449311268857013,0.119994756021891,NA,NA,NA
"60","mean_summary",20,219.693679648321,1.07769957945338,0.917735460024374,117.264812349759,0.56763245907829,0.501732432663786,-0.241059969430694,2.42330434036486,0.42780862874549,0.108852598126253,0.224957662972825,0.128090112180597,0.252542496891183,0.460560733843764,0.120252738269149,NA,NA,NA
"61","var_summary",1,219.520745942198,1.05637799957311,0.901049638786511,125.504280386258,0.651794278014473,0.432368324636069,-2.09463469921928,0.998885936105916,2.43470016684123,0.0417548278530572,0.419038577057567,0.114190280587365,NA,NA,NA,NA,NA,NA
"62","var_summary",2,231.043014380111,1.12775178706303,0.909508560710036,117.519627365004,0.710548732042043,0.533632704711256,-0.146727391876397,2.6281968958397,-2.57637291268252,0.226260968988303,0.306424835827811,0.15375949877231,NA,NA,NA,NA,NA,NA
"63","var_summary",3,212.286105568698,1.02114049309157,1.02114049265482,113.82847560903,0.621436805243129,0.444353740451253,-0.111492268421786,0.390713679579524,-2.73959201457346,0.0626281063769892,0.24366540288678,0.561041580479334,NA,NA,NA,NA,NA,NA
"64","var_summary",4,236.575474753235,1.12548520039002,0.927176575573718,118.878830516539,0.59783133925916,0.590651137968563,0.496685533492357,-1.92745120507399,0.800643991357732,0.245186316606557,0.247963343068486,0.239911031566394,NA,NA,NA,NA,NA,NA
"65","var_summary",5,229.199067236087,0.952037206730311,0.952037199302993,124.002021049944,0.483448441667179,0.535108841324957,-0.392111132043129,-1.92149279661338,1.74506606729187,0.296200375611847,0.134400994678644,0.405148673309372,NA,NA,NA,NA,NA,NA
"66","var_summary",6,233.41069975158,1.03304212112634,0.90178977107289,113.697848784344,0.559250847031323,0.494406457176601,-0.975358717656711,0.528239345223965,-2.32151859128422,0.033223631441218,0.293617875855271,0.179519379960045,NA,NA,NA,NA,NA,NA
"67","var_summary",7,227.698469487159,1.01703932092188,1.01703932083293,114.405059463844,0.624374139494244,0.575883726671552,0.57245897350432,1.09403335298937,0.0282694621806528,0.144921221984088,0.230716550318432,0.631566690634923,NA,NA,NA,NA,NA,NA
"68","var_summary",8,230.766169256622,1.03989307334192,0.995208187524493,106.355011015454,0.503541142897244,0.440106933501359,-0.261572697121189,0.89612917979612,-3.39361036472031,0.133562527127389,0.0872413393062607,0.509586062024799,NA,NA,NA,NA,NA,NA
"69","var_summary",9,232.914049545655,1.11957398575582,0.886514313640945,113.241805639139,0.601519438682631,0.522360815134648,-0.490885827658468,-0.192128721519119,-0.880036414559849,0.242911558769839,0.282692299835142,0.140425107608555,NA,NA,NA,NA,NA,NA
"70","var_summary",10,217.63892790786,0.970744576364849,0.873541745657467,112.354242727381,0.537134672311657,0.526066437395042,0.507868353748912,-0.207819820809352,1.76155546027359,0.180033256500477,0.323454874482539,0.265179995324677,NA,NA,NA,NA,NA,NA
"71","var_summary",11,227.002903095991,1.03924895754757,1.039248949717,106.813768568461,0.613942286144798,0.462815003926307,-0.252895484913058,2.75687735400456,-1.77772990220185,0.174094338008927,0.170899273727704,0.502532986126289,NA,NA,NA,NA,NA,NA
"72","var_summary",12,223.820687872513,1.07920012138494,0.92583436372821,110.655821455519,0.659253689892102,0.549690058429693,1.25106171505844,-1.42973303538572,1.8042083884183,0.140719736110792,0.279327413172915,0.0681327807820687,NA,NA,NA,NA,NA,NA
"73","var_summary",13,221.673843119461,1.13809893945443,0.99009388617213,115.739190435368,0.666435799695661,0.599373544445808,-0.0471125581135749,1.24331139059767,-0.78493318481941,0.188603406551434,0.458467465780126,0.225175904687494,NA,NA,NA,NA,NA,NA
"74","var_summary",14,213.473985465685,1.08764905084017,0.921840900806006,104.774018586436,0.679962450796827,0.499982926185503,-0.200196120801734,0.331320598335651,-2.81010330102834,0.0606899945608544,0.110940834702157,0.16068792349622,NA,NA,NA,NA,NA,NA
"75","var_summary",15,229.040625253552,53.0698503985331,0.899988797795334,97.1000911176021,99.1453415037409,0.426272655550093,0.603795224652617,-3.03044915326704,-1.16183888134427,0.092491169021804,0.199452026633952,0.269175622342678,NA,NA,NA,NA,NA,NA
"76","var_summary",16,226.309433640433,1.11652226139668,0.930268192925413,106.434867064988,0.774143678546603,0.465193267088058,-0.145807889825956,1.63504425386136,3.1156687277041,0.230307458373171,0.494113889797119,0.278539746243557,NA,NA,NA,NA,NA,NA
"77","var_summary",17,222.613081273939,1.09775328383348,0.977570257935103,112.683843520435,0.634937470794072,0.5151295903936,-0.277426959090173,0.445357454075493,0.366723203226168,0.37614376707169,0.454551611477532,0.303259930724969,NA,NA,NA,NA,NA,NA
"78","var_summary",18,217.753684375189,1.20726865151278,0.948807263522346,123.17310138756,0.625469651772951,0.475828682277386,0.214697560323392,-2.47560968810562,3.42646708208756,0.139198800562894,0.262809864502074,0.0771404675828139,NA,NA,NA,NA,NA,NA
"79","var_summary",19,216.10869890564,1.06056225574562,0.897495546188079,108.886604276194,0.598422017390533,0.521391138078865,-0.46747556333641,-2.64710121987549,1.80902759893527,0.185977900990876,0.53635487994814,0.198860517287491,NA,NA,NA,NA,NA,NA
"80","var_summary",20,224.537997284628,42.1354136669565,0.917733468688229,113.191019213503,80.8602709279573,0.501732926544805,-0.371837922869659,2.18407130266931,0.42783961204558,0.115952300651093,0.184582513602429,0.128099204308358,NA,NA,NA,NA,NA,NA
"81","med_summary",1,219.521253536061,1.07875610537264,0.894035307417837,125.501620977285,0.637430609960601,0.439637838431718,-2.09480271043841,0.975033810219554,2.60476480488474,0.0417570833360783,0.484901815759708,0.116397223529645,0.197361046953182,0.397625249168915,0.0953402296122336,NA,NA,NA
"82","med_summary",2,231.043146563632,1.1277430779316,0.909512000840045,117.518964959203,0.710542613268842,0.533635816619987,-0.146603025700649,-3.65493304495769,3.70674450834936,0.226247565798553,0.306394542381909,0.153758047234245,0.201614829829945,0.392060961971829,0.0924430366492508,NA,NA,NA
"83","med_summary",3,212.286203139171,1.18666265552886,0.897347877521673,113.827659121373,0.484962697405272,0.535244641926731,-0.111849839419459,3.55634889638769,0.401738841047662,0.0626362126555311,0.56376046311728,0.243509226196475,0.204725606411097,0.39256063963644,0.0949272307379651,NA,NA,NA
"84","med_summary",4,236.575508397197,1.12539885312342,0.927228488859521,118.878631081238,0.597834585415474,0.590674267868414,0.496685117991406,4.35412538877961,0.800165549129775,0.245186700851494,0.248178266488112,0.240002529343219,0.205110695146064,0.378972691645914,0.0958307048247205,NA,NA,NA
"85","med_summary",5,229.200144100221,1.1158507394229,0.900208172889019,123.996014784022,0.607393301296691,0.453525382371644,-0.392131973357333,-4.51280581879292,-1.97472841893608,0.296191491757768,0.365174388313942,0.115613692297179,0.19996357884362,0.387378501416347,0.093306959791318,NA,NA,NA
"86","med_summary",6,233.410897581811,1.01144937357185,0.911394519944303,113.696816711458,0.544545992664486,0.502326116481304,-0.975776540608174,0.701776527598532,-2.21663279990422,0.0332112980242552,0.305685314973402,0.184357279953078,0.203161584469054,0.376056872731611,0.0977832438669965,NA,NA,NA
"87","med_summary",7,227.698530432046,1.01115280236393,1.00243122962355,114.404829863064,0.607657208345198,28.422285318227,0.572457923442258,0.553668140614314,0.0293950089986326,0.144923490534995,0.290637640486289,0.203559871337527,0.200387152630753,0.175238985528637,0.311106460546087,NA,NA,NA
"88","med_summary",8,230.766180037518,1.03989814008527,0.995197752924219,106.354999529197,0.503543263705313,0.440102336640858,-0.261584855210747,0.896148476464126,-3.39361347265809,0.133563362317633,0.0872472805160969,0.5095898260689,0.199392724996025,0.0956142326678186,0.406653845974761,NA,NA,NA
"89","med_summary",9,232.914083587009,1.12321785826178,0.888679861772685,113.241720431641,0.602850176101862,0.52329651635201,-0.491109447768333,-0.147030597578008,-0.891481186163571,0.242908732577679,0.285494991504446,0.143992434905521,0.201984127029811,0.382930989350714,0.0949456234732482,NA,NA,NA
"90","med_summary",10,217.639033789679,0.970900326150374,0.873491002440164,112.353482135728,0.537087835017207,0.526065751189635,0.507839577152839,-0.208761834604609,1.76200240480669,0.180030118947631,0.323905564930415,0.265299022562696,0.199824688342256,0.389473622007095,0.0936507627094385,NA,NA,NA
"91","med_summary",11,227.002974458301,1.03924951045945,1.03924946755502,106.813832305227,0.613941716438968,0.462815760918836,-0.252904799649959,2.75688873317678,-1.77767416434739,0.174095193133147,0.170894486483136,0.502525802753016,0.201073707759068,0.092261044239195,0.390447523825317,NA,NA,NA
"92","med_summary",12,223.820752942741,1.08983983993759,0.923141169460168,110.655431893937,0.667986126014608,0.546732437718077,1.25136034029188,-1.37205703913595,1.93705494090702,0.14072065366367,0.242578798076028,0.0520169093188745,0.205458123999876,0.37526541619443,0.0928812787550532,NA,NA,NA
"93","med_summary",13,221.673933189682,1.1381112456337,0.99009552146897,115.73902047591,0.666472952716891,0.599363632906307,-0.0472452162100827,1.24333354758325,-0.784729973782359,0.188597526211553,0.45839210715424,0.225195929483465,0.205336101202389,0.390165441502418,0.0922398342677085,NA,NA,NA
"94","med_summary",14,213.445300296221,1.07051181631999,0.929260990963984,104.950851887214,0.667871060488784,0.506740835361393,-0.20038831234173,0.222638187200542,3.43988598207174,0.0604095219840681,0.141647527790976,0.169910930252602,0.199501003401061,0.374915808723895,0.0947776610643006,NA,NA,NA
"95","med_summary",15,217.880237634007,1.10104029462441,0.900197113088559,115.654961740183,0.749177823441168,0.426405302372493,1.16673552859558,3.79588768921704,-1.16363942314991,0.0685276004271475,0.180231113646924,0.26865928563005,0.200363559900434,0.376836630695714,0.0950217323380644,NA,NA,NA
"96","med_summary",16,226.309526352842,1.11659927882045,0.930243878179936,106.434662227841,0.774158401740366,0.465196341951288,-0.145849034003314,1.63505709249153,3.11560977190583,0.230307257823332,0.494088059820552,0.278512840610592,0.202344573651989,0.372440500960402,0.0942237810170888,NA,NA,NA
"97","med_summary",17,222.613176647772,1.10488728929729,0.97519870271974,112.683761502672,0.629213431156698,0.517216931008679,-0.277417668967743,0.413824205674966,0.384447758281745,0.376143120196451,0.466368044294512,0.299119290621196,0.199375712431631,0.392231458294297,0.0967648597121118,NA,NA,NA
"98","med_summary",18,217.75516172512,1.20729877088181,0.94881093224651,123.165534556746,0.625489028849446,0.475831217267382,0.214585699507578,3.80756751539416,-2.85666463822089,0.139199653178422,0.262809423437733,0.0771933312088802,0.196206298246993,0.372984915361678,0.093345500253022,NA,NA,NA
"99","med_summary",19,216.108757040639,0.943601263530609,0.943601259417156,108.886357169097,0.549867244750906,0.543334251915859,-0.46747766153657,1.80371652154799,-2.64248717614839,0.185978503087699,0.199949806510571,0.54143498040049,0.199251360474048,0.0945865288897639,0.396308202274094,NA,NA,NA
"100","med_summary",20,219.694884116372,1.07770064888859,0.917736728242144,117.26571727698,0.567633265758339,0.501733473332816,-0.241040446185112,2.42316988696833,0.427984631822055,0.108848260363635,0.224946444451697,0.128094663417159,0.200343194476449,0.40686954322358,0.0936462680677214,NA,NA,NA
"101","stats_summary",1,219.521264446895,1.07875516731075,0.894036264159391,125.501530320807,0.637430225542628,0.439638142423783,-2.09628287506457,0.975011757265933,2.60362844103728,0.0417366069116573,0.484903254180123,0.116431588496366,2.33940037569117,4.3082563722495,1.14700557588099,0.255554406237655,0.340628183474537,0.146106619391211
